name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date
Pawson's,Food & Produce,food_produce,food-and-produce,"186 Gloucester Rd, Bishopston, Bristol BS7 8NU, UK",bristol,bishopston,pawson's,51.4784292,-2.5898522,0117 942 8464,http://pawsons.poi.place/,,https://maps.google.com/?cid=7604256844695167080,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEO3TNsoTfXxJMNG3by46B8nfOV1DRqZwE1EOykRTQ2_0cX5pqG4pMbkWHkK5T7zbAKjW3V5sBnaL3JfZ7i28D-hcMGtHsamgEXdAKHVHAX4-UEoK75fM9vS8WeJ2UtPaf9Y1Y6NIOVYneddMq7hD2NdtwMQUFqB9CY90QrLjjE9D-ZetBZol6jqLS4Rusby_P1E-XCxWtwlgp2I_fjmnBqnun5CPncsXvypBM8aNCSPZsTsf9SGbxjlBhK9hqEaq2lHs2aFl-cdOW2EkhzbWobydd36aHXaFEqiw55Pww3IOOhiXPPejq6bRe-O5QmAKS9aVNDC-rN7WtOHsfIrctmCeoiy5-ybOR0m7UAlrpCNbplVdXwkM8x1p_-GKC4B8Ers4wjmIqYPK8fwvzf1nCFEGkJJXgP8dYFnJyK09Iq4Hu2&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEO3TNsoTfXxJMNG3by46B8nfOV1DRqZwE1EOykRTQ2_0cX5pqG4pMbkWHkK5T7zbAKjW3V5sBnaL3JfZ7i28D-hcMGtHsamgEXdAKHVHAX4-UEoK75fM9vS8WeJ2UtPaf9Y1Y6NIOVYneddMq7hD2NdtwMQUFqB9CY90QrLjjE9D-ZetBZol6jqLS4Rusby_P1E-XCxWtwlgp2I_fjmnBqnun5CPncsXvypBM8aNCSPZsTsf9SGbxjlBhK9hqEaq2lHs2aFl-cdOW2EkhzbWobydd36aHXaFEqiw55Pww3IOOhiXPPejq6bRe-O5QmAKS9aVNDC-rN7WtOHsfIrctmCeoiy5-ybOR0m7UAlrpCNbplVdXwkM8x1p_-GKC4B8Ers4wjmIqYPK8fwvzf1nCFEGkJJXgP8dYFnJyK09Iq4Hu2&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 10:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: Closed,4.5,137,ChIJi81_tAWOcUgRaGDjqE-_h2k,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Cotham Hill Fruit and Veg,Food & Produce,food_produce,food-and-produce,"24 Cotham Hill, Redland, Bristol BS6 6LF, UK",bristol,redland,cotham-hill-fruit-and-veg,51.464477,-2.6088878,0117 431 6224,,,https://maps.google.com/?cid=6745896814685311680,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEESZRnpvPN6igBqzxRvfpLHpQ19Gv3ndxo0-EZk_Ca-0Qx4NA-AXjlXjEqFhQKQ6zfxZ3Pf0Obwc9OKHoNphkhGu8m-zjS-pbw_A7SKWgrsJUaam3zGhWLchXCpwamBIvK8P4tMpqKOSCC7tneIxM6fluxhwu_maOphF-cQmzrArCqAMiBXzSRXCq9YEZyWQWCeMnPtg2QHUkkyQakBgpT3hA_IDN_CXEcfG35KRIDJ__wnHjqnzNqOQT3bb1KBWFG4Ftdg9oG9FruMvPRwopJxEkYGToRL9uFIiZo4pt34-M1mZo6Pywz7sNSr0A1U_LP9PPkoYZxWfP8Keqk2eVYSilJ7EmcW85UGpvElaEUQL0wFepHuzMkL3EzgEtFv8MxB-xS-g9m7oz-YhhRl458l0XAMaq9SSFyW8Hqf1-gVRg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEESZRnpvPN6igBqzxRvfpLHpQ19Gv3ndxo0-EZk_Ca-0Qx4NA-AXjlXjEqFhQKQ6zfxZ3Pf0Obwc9OKHoNphkhGu8m-zjS-pbw_A7SKWgrsJUaam3zGhWLchXCpwamBIvK8P4tMpqKOSCC7tneIxM6fluxhwu_maOphF-cQmzrArCqAMiBXzSRXCq9YEZyWQWCeMnPtg2QHUkkyQakBgpT3hA_IDN_CXEcfG35KRIDJ__wnHjqnzNqOQT3bb1KBWFG4Ftdg9oG9FruMvPRwopJxEkYGToRL9uFIiZo4pt34-M1mZo6Pywz7sNSr0A1U_LP9PPkoYZxWfP8Keqk2eVYSilJ7EmcW85UGpvElaEUQL0wFepHuzMkL3EzgEtFv8MxB-xS-g9m7oz-YhhRl458l0XAMaq9SSFyW8Hqf1-gVRg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 8:00 AM – 6:00 PM,4.3,71,ChIJwZjPT92NcUgRwNLBYmk9nl0,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Chaya Veggies,Food & Produce,food_produce,food-and-produce,"100 Mina Rd, St Werburgh's, Bristol BS2 9XW, UK",bristol,saint-werburgh's,chaya-veggies,51.4697425,-2.575471,07405 703785,,,https://maps.google.com/?cid=5634128259550385621,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHhcRZmvSjncJpD7Y8mOu3YEqTFB7Vk7WyG4pQrzI8nC1Vykx4sqMm9IHD5Hm7Zxw4P0F6AwxQgsAerHrX64kC5YUZsecPFhTksEzeHLk7pTvBQBdqe8bKKzvuy2HQrZtwFFC_jO9W3J0wocvl__ImlaDfyMS2rIEXqjAzmegpPpkSn4dGFKtucgFmB3XzbioGXwOnKI_VNIhkz9INDDUkFwO26hjVnNxDm_TJtxpA0F2Pi3UfQENGJ2Yjpq4ruJIvf7ER0q8HPdp1dZdUMEZ6jGd4eXN9ABsdNZ9uPqgUsbg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHhcRZmvSjncJpD7Y8mOu3YEqTFB7Vk7WyG4pQrzI8nC1Vykx4sqMm9IHD5Hm7Zxw4P0F6AwxQgsAerHrX64kC5YUZsecPFhTksEzeHLk7pTvBQBdqe8bKKzvuy2HQrZtwFFC_jO9W3J0wocvl__ImlaDfyMS2rIEXqjAzmegpPpkSn4dGFKtucgFmB3XzbioGXwOnKI_VNIhkz9INDDUkFwO26hjVnNxDm_TJtxpA0F2Pi3UfQENGJ2Yjpq4ruJIvf7ER0q8HPdp1dZdUMEZ6jGd4eXN9ABsdNZ9uPqgUsbg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,4.6,69,ChIJn8v86amPcUgR1ZV9Gc1xME4,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Gardners Patch,Food & Produce,food_produce,food-and-produce,"159 Gloucester Rd, Bishopston, Bristol BS7 8BA, UK",bristol,bishopston,gardners-patch,51.47423819999999,-2.5913616,07407 021318,https://www.gardnerspatch.co.uk/,,https://maps.google.com/?cid=6243931560451396047,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFEEvgIhuxGpuvF9ChOqhJMIWP7AmsWis5WJItUSVZeGoN-Z1ts-Q0qUF-XzEXeGp641l7Y5ANoN3miIB4T2w-LY2Knpk-AQRDcptJptnqV2xCMW_pDOpuKEmtBHcjZlsAfQn3Op50oxEf9iN2dHlcV6bqGBD_x6DRaJk4NNRtgyvWopOFYysZYsKS0kgRWYb4nqPOPKEVyC9cBDzKkIKWw7tvKcvhXIG9NhQuHBbrJsZG9bjsKslELJcpW3LUOwg56wGQuhjnoU_X101gIK-f37x3ROdf1xMHKl4vf9InpMQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFEEvgIhuxGpuvF9ChOqhJMIWP7AmsWis5WJItUSVZeGoN-Z1ts-Q0qUF-XzEXeGp641l7Y5ANoN3miIB4T2w-LY2Knpk-AQRDcptJptnqV2xCMW_pDOpuKEmtBHcjZlsAfQn3Op50oxEf9iN2dHlcV6bqGBD_x6DRaJk4NNRtgyvWopOFYysZYsKS0kgRWYb4nqPOPKEVyC9cBDzKkIKWw7tvKcvhXIG9NhQuHBbrJsZG9bjsKslELJcpW3LUOwg56wGQuhjnoU_X101gIK-f37x3ROdf1xMHKl4vf9InpMQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 8:00 AM – 5:00 PM,4,56,ChIJV8fqzAiOcUgRz1GOJqzmplY,"{""establishment"",""food"",""grocery_or_supermarket"",""health"",""point_of_interest"",""store""}",independent,https://www.facebook.com/profile.php,https://www.instagram.com/gardnerspatch.uk,https://x.com/Gardnerspatch_,https://www.tiktok.com/@gardnerspatch,https://www.linkedin.com/in/gardners-patch-9b03403a0,,pending,standard,Google Places,2026-04-11
Ashton Fruit Shop,Food & Produce,food_produce,food-and-produce,"269 North St, Southville, Bristol BS3 1JN, UK",bristol,southville,ashton-fruit-shop,51.4418698,-2.6132681,0117 966 6838,,,https://maps.google.com/?cid=13260507750714452347,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFsBU34GIzMRfvkGv4wQzsC96rbujQeX1gDE4vHUI_pKqE_McTE8agwHyrVZMLszRqbcf4sDD1IKo5nN2ew1eOx9cBiPbB3zhWwUSmHjkzNtbRH3U5SzMj3GZpo40AT1-my0Iv9QDeNxtw8jlD5WVtGF1j-A5P-e_1wNXThX6ApzNvHE_LxMhsHboa72RwHEzEr72_LiDVBW6LsvRIzANsXehO-cQQp294mkzRhclVZ0tDXdm8M-DTQa_X9bxAwv1vOnux-Fvq_a98I0tKDtfnvI7QlCN7kXW79X33db_sTWyyd5eXX0zjxp1T7IZDjJWhXmhqENp1LwQKKWgGRTtEl9tV1ADdXAmQPQmN3pZXom_n1d4I-FBex3ZOwmd4xTq3ryqD66_5biuZEInrz2UCB5fVQ6Lz6eigQLMnraLZNbg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFsBU34GIzMRfvkGv4wQzsC96rbujQeX1gDE4vHUI_pKqE_McTE8agwHyrVZMLszRqbcf4sDD1IKo5nN2ew1eOx9cBiPbB3zhWwUSmHjkzNtbRH3U5SzMj3GZpo40AT1-my0Iv9QDeNxtw8jlD5WVtGF1j-A5P-e_1wNXThX6ApzNvHE_LxMhsHboa72RwHEzEr72_LiDVBW6LsvRIzANsXehO-cQQp294mkzRhclVZ0tDXdm8M-DTQa_X9bxAwv1vOnux-Fvq_a98I0tKDtfnvI7QlCN7kXW79X33db_sTWyyd5eXX0zjxp1T7IZDjJWhXmhqENp1LwQKKWgGRTtEl9tV1ADdXAmQPQmN3pZXom_n1d4I-FBex3ZOwmd4xTq3ryqD66_5biuZEInrz2UCB5fVQ6Lz6eigQLMnraLZNbg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:30 AM – 5:30 PM | Tuesday: 8:30 AM – 5:00 PM | Wednesday: Closed | Thursday: 8:30 AM – 5:30 PM | Friday: 8:30 AM – 5:30 PM | Saturday: 8:30 AM – 5:30 PM | Sunday: Closed,4.7,58,ChIJoy74fTOMcUgReymmxorJBrg,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
East St Fruit Market,Food & Produce,food_produce,food-and-produce,"132-134 East St, Bedminster, Bristol BS3 4ET, UK",bristol,bedminster,east-st-fruit-market,51.4413014,-2.5992004,0117 966 6903,https://m.facebook.com/eaststreetfruitmarket/,,https://maps.google.com/?cid=18119445416575511423,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEtC2gWdhBsWQ1FO20h5uhyp44zTAPhOlbgCtTNs_-JFpaQDUCcjGFnILzhNZidINyLjmZEbQkM1VfbyStP9oQym0V3IGssl9haaCrpKVhijbqa2FPjqbXGile8xe3EFBCFOUjt7q_EsgaMM1wNN-xzcwmC11s4N2EkyEQ67AX9n66oMgG25hpIzr6iFDZsgeMQbnz1egeVwA4fCQknYDTECMAhU-qVjzMB9EmURa90HMaZa0qazEGpeNXhfv9opbE2rm8itg1Pkerna7OzuGIoJ4EfpxQSqHa_dXr_1XcwBCnVpwtCZXUw8QXSn_NGaN4R6qFm8Rf0yVl4YOy4JAcLohI2UogAD1LoJLsVGfG1GGL2Yg6qYHoGjT75gCiyvKHnInc2sfmtaYR67ddBO-d3uJIAJFo0Wlssi4b_oOvavJFj&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEtC2gWdhBsWQ1FO20h5uhyp44zTAPhOlbgCtTNs_-JFpaQDUCcjGFnILzhNZidINyLjmZEbQkM1VfbyStP9oQym0V3IGssl9haaCrpKVhijbqa2FPjqbXGile8xe3EFBCFOUjt7q_EsgaMM1wNN-xzcwmC11s4N2EkyEQ67AX9n66oMgG25hpIzr6iFDZsgeMQbnz1egeVwA4fCQknYDTECMAhU-qVjzMB9EmURa90HMaZa0qazEGpeNXhfv9opbE2rm8itg1Pkerna7OzuGIoJ4EfpxQSqHa_dXr_1XcwBCnVpwtCZXUw8QXSn_NGaN4R6qFm8Rf0yVl4YOy4JAcLohI2UogAD1LoJLsVGfG1GGL2Yg6qYHoGjT75gCiyvKHnInc2sfmtaYR67ddBO-d3uJIAJFo0Wlssi4b_oOvavJFj&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 9:00 AM – 4:00 PM,4.4,132,ChIJ9y5OnyuMcUgRfysQ_pozdfs,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,https://facebook.com/security,,,,,,pending,standard,Google Places,2026-04-11
Reg The Veg,Food & Produce,food_produce,food-and-produce,"6 Boyce's Ave, Clifton, Bristol BS8 4AA, UK",bristol,clifton,reg-the-veg,51.4552209,-2.6181523,0117 970 6777,http://www.regtheveg.co.uk/,,https://maps.google.com/?cid=2860783266066256760,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFO4OkDQBYGko7NqRQHt1EAop6JMN965ceVdawuzA4EMbSYWn7Bus50fQX2_6PYDa-hIalD8t2Jb8Tkktcw9FOogd3bcJY4t9_wXGYGW6OGpJr9QRbxFyWAvyB7clDiLd8iRkSH9_UHeyJZkhPOZSgQlxoONIbrLf80vKYYd9FMTSWW5nO5jVsq_5NX9DCfIdhWr1AUoflWGKVKrH8NipEVtDF4IvsGr67H9HEyGUV2pFXQ3_tsBza-kO4KSgWL6BjTGoN445PT_FLoZjXVafoVB6M1HCrGR8L489MwPkWdT6qyISdNF5effLkPVnYdznQaRTpBpxb5diDktJ4hcV7_J_VprZ9PK3WxMiyL9ZEU4EY7ANaMbWK3_wEDFZEhqPxZllCtGJKJZ9f5O1u6BGEtuYH9xUMS6z0kNSHiU9a8QA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFO4OkDQBYGko7NqRQHt1EAop6JMN965ceVdawuzA4EMbSYWn7Bus50fQX2_6PYDa-hIalD8t2Jb8Tkktcw9FOogd3bcJY4t9_wXGYGW6OGpJr9QRbxFyWAvyB7clDiLd8iRkSH9_UHeyJZkhPOZSgQlxoONIbrLf80vKYYd9FMTSWW5nO5jVsq_5NX9DCfIdhWr1AUoflWGKVKrH8NipEVtDF4IvsGr67H9HEyGUV2pFXQ3_tsBza-kO4KSgWL6BjTGoN445PT_FLoZjXVafoVB6M1HCrGR8L489MwPkWdT6qyISdNF5effLkPVnYdznQaRTpBpxb5diDktJ4hcV7_J_VprZ9PK3WxMiyL9ZEU4EY7ANaMbWK3_wEDFZEhqPxZllCtGJKJZ9f5O1u6BGEtuYH9xUMS6z0kNSHiU9a8QA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 9:00 AM – 5:00 PM,4.7,96,ChIJHRZixseNcUgReNNCMTmLsyc,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,https://www.facebook.com/www.regthevegltd.co.uk,https://www.instagram.com/regthe_veg,,,,,pending,standard,Google Places,2026-04-11
Clifton Fruit & Veg,Food & Produce,food_produce,food-and-produce,"9 Boyce's Ave, Clifton, Bristol BS8 4AA, UK",bristol,clifton,clifton-fruit-veg,51.455092,-2.6188095,0117 336 8426,https://order.wearefoodiependent.com/#/shop/clifton-fruit-and-veg,,https://maps.google.com/?cid=17086649685686581195,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEH54_GjyWT_wCwt4nDfEg6rYNd2TLygXI1gyI0Z_6AoEmW-KDjiB3JtcFqbmGGQgUPF6ztE3QEWV3J5gpqa821re7YhNlronnzxaf69LWfgCE07UBkz3WiKuF89pKLwPWAo5qlHHMK3CcHPHyS7qk2faBrcsBaKTzQmWUpuQFhqnhpzQm2D8syk2GyG0WL958AKWqEQ1ZlM73i2nGeDCtcireint0xqZxD7muYkwwwnDoR-R_vJcaec9OpVG63_nj5bS35EDPY1aSX5STNyTYEfmLavX8Yhm5MaYJG7J-NMAOugfFRcP0MMCbN_nCB0bDi8syr9-m5S7XkeJLz6-mC0xLITMPxLLUjQIZhSWuoAGf9grVSX738J6Sej4l-pMf4oWExy2vYld8A3MrpGolGeFFRpbnl-bhzQOwIZ8seIHJbO&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEH54_GjyWT_wCwt4nDfEg6rYNd2TLygXI1gyI0Z_6AoEmW-KDjiB3JtcFqbmGGQgUPF6ztE3QEWV3J5gpqa821re7YhNlronnzxaf69LWfgCE07UBkz3WiKuF89pKLwPWAo5qlHHMK3CcHPHyS7qk2faBrcsBaKTzQmWUpuQFhqnhpzQm2D8syk2GyG0WL958AKWqEQ1ZlM73i2nGeDCtcireint0xqZxD7muYkwwwnDoR-R_vJcaec9OpVG63_nj5bS35EDPY1aSX5STNyTYEfmLavX8Yhm5MaYJG7J-NMAOugfFRcP0MMCbN_nCB0bDi8syr9-m5S7XkeJLz6-mC0xLITMPxLLUjQIZhSWuoAGf9grVSX738J6Sej4l-pMf4oWExy2vYld8A3MrpGolGeFFRpbnl-bhzQOwIZ8seIHJbO&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 6:00 PM,3.6,57,ChIJVVXwwseNcUgRy3fjNFz5H-0,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Sarah C Veg,Food & Produce,food_produce,food-and-produce,"Carlton Court, 1-3 Carlton Ct, Bristol BS9 3DF, UK",bristol,,sarah-c-veg,51.4933105,-2.6200324,0117 950 9695,,,https://maps.google.com/?cid=2458249190474518750,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG2BaObEG1lhoTHqJfHh8ORB8N0jYiXD1B-ABHFYKq86pYk0ciCw3YYtCTPefjG_ZYRqrkB8SgHIrlXm-CBShzzAuDfYpy_E__erjwp_wAml5SIaBKpwx0V6TdErYCd37vTOlOxAfI1lP1NB0qea9Ob7OAyxoEOb2iZDjy3YL-BIdRqhqi7HMIvaQu2S_RRdXDeqFekkp-VrHr8b9b7uzGFHhiE0uM5h3GUccv6gjUfWuFY67AZEEAaol3U8A8N7yC65pnxNz7gFqgYOV_zZYWSwhtvoWUkHoWpPm6XMpHjYAKwY8IJ63D1X2evMxkB32MxA2CumKKwPjgY1JLRYQhewhR8CoNE0S4mHgOFX2P12NNB3188RXHojwYKML16eyz63fiTQkMitqG9iGz1fzQpeORLwTRY3s5rFuSU0MAR62FP&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG2BaObEG1lhoTHqJfHh8ORB8N0jYiXD1B-ABHFYKq86pYk0ciCw3YYtCTPefjG_ZYRqrkB8SgHIrlXm-CBShzzAuDfYpy_E__erjwp_wAml5SIaBKpwx0V6TdErYCd37vTOlOxAfI1lP1NB0qea9Ob7OAyxoEOb2iZDjy3YL-BIdRqhqi7HMIvaQu2S_RRdXDeqFekkp-VrHr8b9b7uzGFHhiE0uM5h3GUccv6gjUfWuFY67AZEEAaol3U8A8N7yC65pnxNz7gFqgYOV_zZYWSwhtvoWUkHoWpPm6XMpHjYAKwY8IJ63D1X2evMxkB32MxA2CumKKwPjgY1JLRYQhewhR8CoNE0S4mHgOFX2P12NNB3188RXHojwYKML16eyz63fiTQkMitqG9iGz1fzQpeORLwTRY3s5rFuSU0MAR62FP&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 4:30 PM | Sunday: Closed,4.6,10,ChIJnd3oSwyScUgR3hCgR510HSI,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Three Wise Monkeys,Food & Produce,food_produce,food-and-produce,"336A Gloucester Rd, Horfield, Bristol BS7 8TJ, UK",bristol,horfield,three-wise-monkeys,51.4826753,-2.5876124,07863 030822,,,https://maps.google.com/?cid=8524481678698796577,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEibHRE2KRfWfK9fvw42ZnAilBCGv5blT6bIKJQwayjIQ2tls6tlXtsPGr_KhczGBGLw0CBnYJnsZpgRGFlarnOHICHeDJWNMsZuT6WWLTxXRMV8Yn4P1TvokqGuv-mhak3KjVuZwBRwzkcxcIwHyxgSOq3F08y3fBWJnhQmsRtkxqKH60pxl-ZAl3GGj87_mt9yY_W5UwrmlkwA_NVNGyApwY58-Q2cXENl3_5vZngLjWWTkStOO-N6K30M4ShhVCQODPmp5s5vM0NJXu5gya6LkRM2O0cRi8BbGVlk8AN_MU1LTMP9QA8rXuynk6OPtcTKtb2EiM-8qbagpHd1gvT7Ntper3s8baJKwo4ybtiBYyG3QR_MocVHnztLqns0U1CQCH8rMTISY2bxY1f3jCwiTpnoAoWFgdW-1GNl_8&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEibHRE2KRfWfK9fvw42ZnAilBCGv5blT6bIKJQwayjIQ2tls6tlXtsPGr_KhczGBGLw0CBnYJnsZpgRGFlarnOHICHeDJWNMsZuT6WWLTxXRMV8Yn4P1TvokqGuv-mhak3KjVuZwBRwzkcxcIwHyxgSOq3F08y3fBWJnhQmsRtkxqKH60pxl-ZAl3GGj87_mt9yY_W5UwrmlkwA_NVNGyApwY58-Q2cXENl3_5vZngLjWWTkStOO-N6K30M4ShhVCQODPmp5s5vM0NJXu5gya6LkRM2O0cRi8BbGVlk8AN_MU1LTMP9QA8rXuynk6OPtcTKtb2EiM-8qbagpHd1gvT7Ntper3s8baJKwo4ybtiBYyG3QR_MocVHnztLqns0U1CQCH8rMTISY2bxY1f3jCwiTpnoAoWFgdW-1GNl_8&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 8:30 PM | Tuesday: 7:00 AM – 8:30 PM | Wednesday: 7:00 AM – 8:30 PM | Thursday: 7:00 AM – 8:30 PM | Friday: 7:00 AM – 8:30 PM | Saturday: 7:00 AM – 8:30 PM | Sunday: 8:00 AM – 7:00 PM,4.1,75,ChIJo8ZfFQOOcUgRIdYqEewKTXY,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
