osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
node/12769108656,Good Chemistry Brewery,"William Street, Bristol, BS2 0RG",51.4542603,-2.574132,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,st-philips,good-chemistry-brewery,pending,independent,standard,,,,https://goodchemistrybrewing.co.uk,,Mo-Fr 10:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alcohol"",""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13004671917,The Cider Box,"Silverthorne Lane, Bristol, BS2 0QD",51.4507352,-2.5711726,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,st-philips,the-cider-box,pending,independent,standard,,,,https://www.theciderbox.com/pages/bristols-cider-taproom,,,,,,,,,,,,,,4,0,1391111,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12453601976,Roastery and Brew Bar,,51.4608473,-2.5807089,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,st-pauls,roastery-and-brew-bar,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar"",""british""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12596646599,The Ill Repute,"16 West Street, Bristol, BS2 0DF",51.4565351,-2.5792263,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,st-philips,the-ill-repute,pending,independent,standard,,,,https://illrepute.co.uk/,,,,,,,,,,,,,,4,5,1275119,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13006329002,The Volunteer Tavern,9 New Street,51.4576471,-2.5820722,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,the-volunteer-tavern,pending,independent,standard,,,,,,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,,,,,,,,,,,,5,5,1435596,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13136156505,Forest Larder,"James Street, BS5 0TL",51.4608593,-2.5782641,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,st-pauls,forest-larder,pending,independent,standard,,,,https://www.forestlarder.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/8016851286,Left Handed Giant Brewery & Taproom,"Unit 3 Wadehurst Industrial Estate, Bristol, BS2 0JE",51.4561999,-2.571963,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,barton-hill,left-handed-giant-brewery-taproom,pending,independent,standard,,,,https://lefthandedgiant.com/pages/custom-pages/taproom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar"",""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12248092929,The Farside,,51.4639014,-2.5895964,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,stokes-croft,the-farside,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13125536954,Carmen Street Wine,"Carmen Beckford Street, Bristol, BS1 3FD",51.4641758,-2.5893091,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,stokes-croft,carmen-street-wine,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1774515,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/9937463712,The Tap Room,"25 Mina Road, Bristol, BS2 9TA, GB",51.4674067,-2.574126,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,st-werburghs,the-tap-room,pending,independent,standard,,+44 117 955 6666,,,,"We,Th 16:00-22:00; Fr 14:00-22:00; Sa 12:00-22:00; Su 13:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/7805134628,Somerville Club,"21-23 Sommerville Road, Bristol, BS7 9AD",51.4753411,-2.5891861,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,ashley-down,somerville-club,pending,independent,standard,,,somervilleclub@gmail.com,https://www.somervilleclub.co.uk/,,"Mo, We, Th 19:00-23:00; Fr 12:00-16:00, 19:00-23:00; Sa 19:00-24:00; Su 12:00-16:00",,,,,,,,,,,,5,5,312345,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13456599878,Top 24,"112a-114a Church Road, Bristol, BS5 9LJ",51.4587685,-2.5566508,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redfield,top-24,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13456599766,Native Vine,217 Church Road,51.4593709,-2.5546448,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,redfield,native-vine,pending,independent,standard,,,,,,,,,,,,,,,,,,4,10,1693137,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13456599769,Costless,"223 Church Road, Bristol, BS5 9HL",51.4594052,-2.5544313,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redfield,costless,pending,independent,standard,,,,,,,,,,,,,,,,,,4,,1171196,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13456599773,Bargainz,"231 Church Road, Bristol",51.4594487,-2.554181,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redfield,bargainz,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,1488400,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13456599860,Casa Noua,"130 Church Road, Bristol, BS5 9HH",51.4590387,-2.5554347,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redfield,casa-noua,pending,independent,standard,,,,,,,,,,,,,,,,,,4,,1317101,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13458009550,The Pickled Parrot,"280 Church Road, BS5 8AH",51.4596577,-2.5468252,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,chester-park,the-pickled-parrot,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4374496055,Mechanics Arm,"123 Clouds Hill Road, Bristol, BS5 7LH",51.4615559,-2.5374966,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,saint-george,mechanics-arm,pending,independent,standard,,+44 117 955 6915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1474469541,Essex Arms,"237 Two Mile Hill Road, Bristol, BS15 1AY",51.462848,-2.5181161,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,saint-george,essex-arms,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1474469542,Kings Head,"284 Two Mile Hill Road, Bristol, BS15 1AT",51.4629349,-2.5167699,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,saint-george,kings-head,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312891,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/8483212748,Little Giant Brewery,Unit 3 Stoke View Business Park,51.4774217,-2.5389744,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,mayfield-park,little-giant-brewery,pending,independent,standard,,+44 117 939 2589,ENQUIRIES@LITTLEGIANTBREWERY.CO.UK,https://littlegiantbrewery.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1469470708,The Greyhound,"80-82 Lodge Causeway, Bristol, BS16 3JP",51.4755075,-2.53302,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,fishponds,the-greyhound,pending,independent,standard,,,,https://www.greyhoundfishponds.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/951655329,The Guinness Bar,,51.4406993,-2.6215871,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,ashton-gate,the-guinness-bar,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/313389418,The Lamplighters,"Station Road, Bristol, BS11 9XA",51.4836207,-2.6824099,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,the-lamplighters,pending,independent,standard,,,,https://thelamplighters.co.uk/,,,,,,,,,,,,,Q26498190,3,10,668215,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/372131579,Avonmouth Tavern,"95 Portview Road, Bristol, BS11 9JE",51.4982127,-2.6971533,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,avonmouth,avonmouth-tavern,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312808,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/372131588,Miles Arms,"181 Avonmouth Road, Bristol, BS11 9LW",51.4986879,-2.6940692,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,avonmouth,miles-arms,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/273385295,Hope & Anchor,"75 Lower High Street, Bristol, BS11 0AW",51.4946069,-2.6828649,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,hope-anchor,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,312657,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/267156763,The Lifeboat Inn,"25 High Street, Bristol, BS11 0DX",51.4889753,-2.6753888,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,the-lifeboat-inn,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,1426461,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/267158919,The George Inn,"High Street, Bristol, BS11 0DP",51.4890219,-2.6745614,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,the-george-inn,pending,independent,standard,,,,,,,,,,,,,,,,,Q125116844,3,10,312903,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/267305021,Bargain Beers,"5-5a High Street, Bristol, BS11 0DT",51.4886271,-2.6746809,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,bargain-beers,closed,independent,standard,,,,,,,,,,,,,,,,,,3,5,717074,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/275565871,Shirehampton Men's Social Club,"High Street, Bristol, BS11 0DG",51.4907793,-2.6785518,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,shirehampton,shirehampton-mens-social-club,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/328876623,The Coronation Tap,"8 Sion Place, Bristol, BS8 4AX",51.4552415,-2.6226979,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,the-coronation-tap,pending,independent,standard,,+44 117 973 9617,cider@thecoronationtap.com,http://www.thecoronationtap.com/,,Mo-Fr 17:30-23:30; Sa-Su 19:00-23:30,https://www.facebook.com/TheCoronationTapOfficial/,,@CoriTapClifton,,,,,,,,Q7727649,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/373094438,White Lion Inn,"Sion Hill, Bristol, BS8 4LD",51.4532189,-2.6251553,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hotwells,white-lion-inn,pending,independent,standard,,,,,,,,,,,,,,,,,Q26498059,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/645648628,Portcullis,"3 Sion Hill, Bristol, BS8 4LE",51.4529451,-2.6238734,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,portcullis,pending,independent,standard,,,,https://www.theportcullisclifton.com/,,Mo-Fr 16:00-11:00; Sa 12:00-11:00; Su 12:00-10:30,The-Portcullis-176194272425310,,,,,,,,,,,4,5,312632,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/277928445,The Royal Oak,"50 The Mall, Bristol, BS8 4JG",51.4559861,-2.6214627,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,the-royal-oak,pending,independent,standard,,,,https://cliftonroyaloak.com/,,,,,,,,,,,,,,5,5,1514108,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/277928434,The Mall,"66 The Mall, Bristol, BS8 4JG",51.4563985,-2.6216309,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton-village,the-mall,pending,independent,standard,,,,https://www.themallpubbristol.co.uk/,,,,,,,,,,,,,,5,0,312118,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/233184942,Aimee's Wine House Ltd,"65 Stoke Hill, Bristol, BS9 1EP",51.4807171,-2.6347271,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,stoke-bishop,aimees-wine-house-ltd,pending,independent,standard,,,,,,,,,,,,,,,,,,Exempt,,385025,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/261963331,The Mill House,"94 Shirehampton Road, Bristol, BS9 2DS",51.4868385,-2.6424913,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,sea-mills,the-mill-house,pending,independent,standard,,+441179682913,themillhouse92@gmail.com,https://www.themillhousebristol.co.uk,,,,,,,,,,,,,,4,0,312079,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/261744728,The Prince of Wales,"84 Stoke Lane, Bristol, BS9 3SP",51.489693,-2.6226473,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,westbury-on-trym,the-prince-of-wales,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312105,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/261744743,The Black Swan,"92 Stoke Lane, Bristol, BS9 3SP",51.4894396,-2.6228654,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,westbury-on-trym,the-black-swan,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,1431561,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/672549010,Fulford House,"Fulford Road, Bristol, BS13 0AD",51.4097991,-2.599626,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hartcliffe,fulford-house,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/672175119,Hartcliffe Inn,"Brocks Road, Bristol, BS13 0HQ",51.4050425,-2.6005547,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hartcliffe,hartcliffe-inn,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312671,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/628130389,The Queens Head,"22 Queens Road, Bristol, BS13 8LG",51.4109384,-2.6198448,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bishopsworth,the-queens-head,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,1014467,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/993192579,The Tythings,"10 Highridge Road, Bristol, BS13 8HA",51.4123814,-2.6207326,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bishopsworth,the-tythings,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/402535353,The Maytree,"Saint Peters Rise, Bristol, BS13 7QT",51.421336,-2.6084586,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bishopsworth,the-maytree,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1073815,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/223288616,The John Harvey Arms,"Court Farm Road, Bristol, BS14 0ED",51.4047243,-2.5804855,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,whitchurch,the-john-harvey-arms,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/210958213,Shield and Dagger,"East Dundry Road, Bristol, BS14 0LN",51.4050771,-2.5718262,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,whitchurch,shield-and-dagger,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1877677,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/223598060,Wessex Flyer,"Hengrove Leisure Park Hengrove Way, Bristol, BS14 0HR",51.4174402,-2.5870925,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hartcliffe,wessex-flyer,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,626509,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/234155090,The Whitchurch,"Oatlands Avenue, Bristol, BS14 0SX",51.4144157,-2.5715259,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hengrove,the-whitchurch,pending,independent,standard,,,,https://www.greeneking-pubs.co.uk/pubs/avon/whitchurch,,,,,,,,,,,,,,5,0,1153926,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/377204856,Ashton Vale Wine House,"1 Ashton Drive, Bristol, BS3 2PN",51.4347006,-2.6188075,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,ashton-vale,ashton-vale-wine-house,pending,independent,standard,,,,,,,,,,,,,,,,,,Exempt,,439678,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/378764318,The Robins,"Ashton Drive, Bristol, BS3 2PW",51.434984,-2.6194716,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,ashton-gate,the-robins,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,312369,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/402545062,The Miners Arms,"70 Bedminster Down Road, Bristol, BS13 7AD",51.4327379,-2.6111125,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster-down,the-miners-arms,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,310258,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/377204892,The Three Lions,"206 West Street, Bristol, BS3 3NB",51.4351848,-2.6079257,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,the-three-lions,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,312602,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/377184289,The Rising Sun,"21 Ashton Road, Bristol, BS3 2EA, GB",51.4421585,-2.6179467,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,ashton-gate,the-rising-sun,pending,independent,standard,,,,https://www.craftunionpubs.com/rising-sun-bristol,,,,,,,,,,,,,,5,0,1493505,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/288991433,Hen & Chicken Pub,"210 North Street, Bristol, BS3 1JF",51.4407397,-2.6106331,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,hen-chicken-pub,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/288991437,Spirited,"196 North Street, Bristol, BS3 1JF",51.4404651,-2.610101,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,spirited,pending,independent,standard,,+44 117 301 7179,info@spiritedbristol.com,https://spiritedbristol.com/,,"Mo,Tu 17:00-22:30; We,Th 11:00-22:30; Fr,Sa 11:00-23:30; Su 12:00-17:00",,,,,,,,,,,,5,0,1532383,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/304280238,Southville Drinks,"209 North Street, Bristol, BS3 1JH, GB",51.4407133,-2.6115131,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,southville-drinks,pending,independent,standard,,,,,,,,,,,,,,,,,,Exempt,,1467913,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/304280244,Lounge,"227-231 North Street, Bristol, BS3 1JJ, GB",51.4411429,-2.6122184,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,lounge,pending,independent,standard,,,,https://thelounges.co.uk/lounge/,,,,,,,,,,,,,,5,5,312352,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/378579406,The Luckwell,"147 Luckwell Road, Bristol, BS3 3HB",51.4360562,-2.6112613,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,the-luckwell,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1582121,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/377184276,Coopers Arms,"12-13 Ashton Road, Bristol, BS3 2EA, GB",51.4425181,-2.6176083,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,ashton-gate,coopers-arms,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312565,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/83537352,Nova Scotia,"1 Nova Scotia Place, Bristol, BS1 6XJ",51.4472382,-2.6186476,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hotwells,nova-scotia,pending,independent,standard,,,,,,,,,,,,,,,,,Q7064099,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/83543633,The Pump House,"Merchants Road, Bristol, BS8 4PZ",51.4483158,-2.6180825,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hotwells,the-pump-house,pending,independent,standard,,,,,,,,,,,,,,,,,Q7259802,3,10,1877694,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/130406837,The Cottage Inn,"Baltic Wharf Water Leisure Centre Cumberland Road, Bristol, BS1 6XG",51.446895,-2.6159017,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hotwells,the-cottage-inn,pending,independent,standard,,,,http://www.cottage-inn.co.uk/,,,,,,,,,,,,,Q136172732,5,0,386237,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/304146045,Bristol Beer Factory,"291 North Street, Bristol, BS3 1JP",51.4426524,-2.6152783,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,bristol-beer-factory,pending,independent,standard,,,,,,,,,,,,,,,,,Q107716330,5,,927089,,,,,,,,,,,,,,,"{""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/378568955,The Avon Packet,"185-187 Coronation Road, Bristol, BS3 1RF",51.4457838,-2.6112103,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,southville,the-avon-packet,pending,independent,standard,,,,,,,,,,,,,,,,,,4,10,386063,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/444339045,The Orchard Inn,"12 Hanover Place, Bristol, BS1 6XT",51.4474159,-2.6095321,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,hotwells,the-orchard-inn,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312573,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/640006894,The Ashville,"15 Leigh Street, Bristol, BS3 1SN",51.4443036,-2.6132138,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,southville,the-ashville,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,748686,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/32452271,The Masonic,"110 North Street, Bristol, BS3 1HF",51.4406015,-2.606296,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,the-masonic,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312110,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
way/128615030,The Spotted Cow,"139 North Street, Bristol, BS3 1EZ",51.4399866,-2.6079406,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,the-spotted-cow,pending,independent,standard,,+44 117 963 4433,info@thespottedcowbristol.com,https://thespottedcowbristol.com/,,Mo-We 12:00-00:00; Th-Fr 12:00-01:00; Sa 11:00-01:00; Su 11:00-00:00,,,,,,,,,,,,5,0,312577,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
